"type","group_code","job_title_id","title","service","personnel_category","military_occupation_id","service_code_type","code_status","service_title","status"
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","121","DESIGNATOR","Active","RL - Nuclear Power School Instructor",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","122","DESIGNATOR","Active","RL - Naval Reactors Engineer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","123","DESIGNATOR","Active","RL - Permanent Military Professor",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","131","DESIGNATOR","Active","URL - Aviation Warfare Officer, Pilot",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","132","DESIGNATOR","Active","URL - Naval Flight Officer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","144","DESIGNATOR","Active","RL - Engineering Duty Officer - Ship Engineering",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","150","DESIGNATOR","Active","RL - Aerospace Engineering",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","151","DESIGNATOR","Active","RL - Aerospace Engineering Duty Officer - Aerospace Engineering",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","152","DESIGNATOR","Active","RL - Aerospace Engineering Duty Officer - Aviation Maintenance",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","154","DESIGNATOR","Active","RL - Aviation Duty Officer - Pilot",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","162","DESIGNATOR","Active","RL - Special Duty - Merchant Marine, Deck",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","165","DESIGNATOR","Active","RL - Special Duty - Public Affairs",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","166","DESIGNATOR","Active","RL - Special Duty - Merchant Marine, Deck & Engineering",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","167","DESIGNATOR","Active","RL - Special Duty - Merchant Marine, Engineering",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","168","DESIGNATOR","Active","RL - Special Duty Officer (Reserve Recruiting)",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","169","DESIGNATOR","Active","RL - Special Duty - Merchant Marine, Communications",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","171","DESIGNATOR","Active","RL - Special Duty - Foreign Area Officer, Qualified",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","180","DESIGNATOR","Active","RL - Special Duty Officer (Oceanography)",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","181","DESIGNATOR","Active","RL - Special Duty - Officer (Information Warfare)",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","182","DESIGNATOR","Active","RL - Special Duty - Information Professional",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","183","DESIGNATOR","Active","RL - Special Duty - Intelligence",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","200","DESIGNATOR","Active","SC - Billet-Medical Department (Medical Admin) Officer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","210","DESIGNATOR","Active","SC - Medical Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","220","DESIGNATOR","Active","SC - Dental Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","230","DESIGNATOR","Active","SC - Medical Service Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","250","DESIGNATOR","Active","SC - Judge Advocate General Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","270","DESIGNATOR","Active","SC - Active Duty Nurse Corps, Medical Service Corps, Medical Corps, and Dental Corps officer in rank of 07",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","290","DESIGNATOR","Active","SC - Nurse Corps - General",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","310","DESIGNATOR","Active","SC - Supply Corps Officer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","410","DESIGNATOR","Active","SC - Chaplain Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","510","DESIGNATOR","Active","SC - Civil Engineer Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","611","DESIGNATOR","Active","LDO - Deck, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","612","DESIGNATOR","Active","LDO - Operations, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","613","DESIGNATOR","Active","LDO - Engineering/Repair, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","615","DESIGNATOR","Active","LDO - Special Warfare Technician",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","616","DESIGNATOR","Active","LDO - Ordnance, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","618","DESIGNATOR","Active","LDO - Electronics, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","621","DESIGNATOR","Active","LDO - Deck, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","623","DESIGNATOR","Active","LDO - Engineering/Repair, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","626","DESIGNATOR","Active","LDO - Ordnance, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","628","DESIGNATOR","Active","LDO - Electronics, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","629","DESIGNATOR","Active","LDO - Communications, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","631","DESIGNATOR","Active","LDO - Deck, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","632","DESIGNATOR","Active","LDO - Operations, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","633","DESIGNATOR","Active","LDO - Maintenance, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","636","DESIGNATOR","Active","LDO - Ordnance, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","639","DESIGNATOR","Active","LDO - Air Traffic Control",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","640","DESIGNATOR","Active","LDO - Nuclear Power",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","641","DESIGNATOR","Active","LDO - Administration",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","642","DESIGNATOR","Active","LDO - Information Systems",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","643","DESIGNATOR","Active","LDO - Bandmaster",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","644","DESIGNATOR","Active","LDO - Information Warfare",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","645","DESIGNATOR","Active","LDO - Intelligence",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","646","DESIGNATOR","Active","LDO - Meteorology/Oceanography",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","647","DESIGNATOR","Active","LDO - Photography",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","648","DESIGNATOR","Active","LDO - Explosive Ordnance Disposal",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","649","DESIGNATOR","Active","LDO - Security",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","651","DESIGNATOR","Active","LDO - Supply Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","653","DESIGNATOR","Active","LDO - Civil Engineer Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Officer","655","DESIGNATOR","Active","LDO - Judge Advocate General Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","711","DESIGNATOR","Active","CWO - Boatswain, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","712","DESIGNATOR","Active","CWO - Operations Technician, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","713","DESIGNATOR","Active","CWO - Engineering Technician, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","715","DESIGNATOR","Active","CWO - Special Warfare Technician",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","716","DESIGNATOR","Active","CWO - Ordnance Technician, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","717","DESIGNATOR","Active","CWO - Special Warfare Combatant-Craft",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","718","DESIGNATOR","Active","CWO - Electronics Technician, Surface",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","720","DESIGNATOR","Active","CWO - Diving Officer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","721","DESIGNATOR","Active","CWO - Boatswain, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","723","DESIGNATOR","Active","CWO - Engineering Technician, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","724","DESIGNATOR","Active","CWO - Repair Technician, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","726","DESIGNATOR","Active","CWO - Ordnance, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","728","DESIGNATOR","Active","CWO - Electronics, Submarine",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","731","DESIGNATOR","Active","CWO - Boatswain, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","732","DESIGNATOR","Active","CWO - Operations, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","734","DESIGNATOR","Active","CWO - Aviation Maintenance Technician",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","736","DESIGNATOR","Active","CWO - Ordnance, Aviation",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","738","DESIGNATOR","Active","CWO - Aviation Electronics",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","740","DESIGNATOR","Active","CWO - Nuclear Power",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","741","DESIGNATOR","Active","CWO - Ship's Clerk",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","742","DESIGNATOR","Active","CWO - Information Systems Technician",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","744","DESIGNATOR","Active","CWO - Information Warfare Technician",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","745","DESIGNATOR","Active","CWO - Intelligence",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","747","DESIGNATOR","Active","CWO - Photographer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","748","DESIGNATOR","Active","CWO - Explosive Ordnance Disposal",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","749","DESIGNATOR","Active","CWO - Security",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","751","DESIGNATOR","Active","CWO - Supply Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","752","DESIGNATOR","Active","CWO - Food Service",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","753","DESIGNATOR","Active","CWO - Civil Engineer Corps",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Warrant Officer","756","DESIGNATOR","Active","WO - Technical Nurse",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Enlisted","CMC","RATING","Active","Command Master Chief",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Enlisted","CMD","RATING","Active","Command Master Chief Petty Officer",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Enlisted","MCN","RATING","Active","Master Chief Petty Officer of the Navy",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Enlisted","NCC","RATING","Active","Navy Counselor (Counselor)",NULL
"WHITE COLLAR","0300","0340","Program Management Series","Navy","Enlisted","NCR","RATING","Active","Navy Counselor (Recruiter)",NULL
"WHITE COLLAR","0300","0341","Administrative Officer Series","Air Force","Enlisted","1C0X2","AFSC","Active","Aviation Resource Management",NULL
"WHITE COLLAR","0300","0341","Administrative Officer Series","Air Force","Enlisted","1C3X1","AFSC","Active","Command Post",NULL
"WHITE COLLAR","0300","0341","Administrative Officer Series","Air Force","Officer","35PXX","AFSC","Active","Public Affairs",NULL
"WHITE COLLAR","0300","0341","Administrative Officer Series","Air Force","Enlisted","3S0X1","AFSC","Active","Personnel",NULL
"WHITE COLLAR","0300","0341","Administrative Officer Series","Air Force","Enlisted","3S1X1","AFSC","Active","Military Equal Opportunity",NULL
